"","year","state","office","district","state_po","win_party","white","black","asian","hispanic","male","female","age_18_55","age_55_plus","interM","domesM","farm_E_I","nonfarm_E","personal","win_ratio","win_R"
"420",2018,"Washington","US House",7,"WA",1,0.698426361607708,0.0606561468102267,0.170772694228984,0.0995165749716498,0.502067946484261,0.498317399454137,0.535337899397749,0.255927570745667,20176,-1556,0.00213832106638396,0.997861678933616,73571.5,0.638867050878094,0.638867050878094
"421",2018,"Washington","US House",8,"WA",1,0.701139783687539,0.0690576453301214,0.15064397778346,0.105671502019265,0.501509751311521,0.498848202376295,0.532136663144632,0.256527417958678,18782,4027,0.00470909731565669,0.995290902684343,59763.5,0.835611544513164,0.835611544513164
"422",2018,"Washington","US House",9,"WA",1,0.692183516328648,0.0714062880350531,0.15600393322486,0.101616209498674,0.501500262642051,0.4989222067057,0.53437119649469,0.254210920784595,18750,2713,0.0019739275596835,0.998026072440316,71176.5,0.524150554052457,0.524150554052457
"423",2018,"Washington","US House",10,"WA",1,0.771138908698418,0.0637082474028102,0.0644109502791537,0.106267145950183,0.498169760165501,0.50260441763198,0.494621712956717,0.278230184581976,1410,14709,0.0075624508983604,0.99243754910164,47928.3333333333,0.679000029097923,0.679000029097923
"424",2018,"West Virginia","US House",1,"WV",2,0.932714949843658,0.0408508103875191,0.00655810029062553,0.0120783310263438,0.491433991606602,0.508918950218659,0.441180590405497,0.354669034318078,22,-7232,0.0229911019849418,0.977008898015058,35165.3214285714,0.645751561443692,0.354248438556308
"425",2018,"West Virginia","US House",2,"WV",2,0.923694088276677,0.0450263689118836,0.00833484033833365,0.0225315625657017,0.494937198323328,0.506062570847613,0.450516571909133,0.34036259275432,-28,-347,0.0295454410779997,0.970454558922,36610.55,0.539591390288683,0.460408609711317
"426",2018,"West Virginia","US House",3,"WV",2,0.937087065308047,0.0383507995793596,0.00566051419661312,0.0121822533270479,0.491784820683903,0.508581426551111,0.441743119266055,0.354034158900533,2,-4565,0.0238796522913326,0.976120347708667,34772.2941176471,0.563734034345801,0.436265965654199
"427",2018,"Wisconsin","US House",1,"WI",2,0.777274659069916,0.157144313693028,0.0339829739379911,0.12089957692265,0.489553290483839,0.511042813489616,0.480361377308073,0.289077113948227,3048,-8327,0.00385189311792443,0.996148106882076,51838.8333333333,0.545597063787014,0.454402936212986
"428",2018,"Wisconsin","US House",2,"WI",1,0.880576022596385,0.0463399528856116,0.0435373992163037,0.0642526812948932,0.496998917642428,0.503425922174439,0.506637109237083,0.280190541236666,1278,1278,0.0210173505947396,0.97898264940526,48496,0.974222726484817,0.974222726484817
"429",2018,"Wisconsin","US House",3,"WI",1,0.921202676251338,0.0132039311704166,0.0413748184118453,0.0254257517579097,0.494455167333911,0.506325746983761,0.513602913594729,0.287853883769941,208,209,0.0174861333082636,0.982513866691736,48078.6666666667,0.5964906711028,0.5964906711028
"430",2018,"Wisconsin","US House",4,"WI",1,0.643309337475672,0.272851592818772,0.0457966417063283,0.153687185113768,0.484643108697328,0.516348476032478,0.502989010199911,0.256952445117,2461,-10152,0.000185854515041988,0.999814145484958,47910,0.756121675510002,0.756121675510002
"431",2018,"Wisconsin","US House",5,"WI",2,0.780876568667082,0.154538971980869,0.0357602726971309,0.108509408596046,0.491226137865568,0.509508518378896,0.48005470747737,0.292690681334054,2792,-7425,0.00590268702083943,0.994097312979161,53081.3333333333,0.619342388439916,0.380657611560084
"432",2018,"Wisconsin","US House",6,"WI",2,0.683674467993645,0.238612864369591,0.0421681402574264,0.137430363804818,0.486678233447142,0.514349789319356,0.494950889962236,0.268594727633417,2526,-9419,0.00331204163709487,0.996687958362905,60881,0.554692138495378,0.445307861504622
"433",2018,"Wisconsin","US House",7,"WI",2,0.933499521405896,0.0103970839043179,0.0168368717161214,0.0264110492114101,0.505566382264703,0.494679227179554,0.423365262561087,0.359560749315392,313,2207,0.046245572563306,0.953754427436694,46004.8846153846,0.601105810928014,0.398894189071986
"434",2018,"Wisconsin","US House",8,"WI",2,0.911382250268528,0.0183058091657716,0.025921947726459,0.0527826262083781,0.50061873433584,0.499200008950949,0.464728786251343,0.313105307912639,736,787,0.0217734708834027,0.978226529116597,47336,0.636942093961201,0.363057906038799
"435",2018,"Wyoming","US House",0,"WY",2,0.926199920013989,0.0128133434672031,0.010931421517622,0.10039110043092,0.510947868857568,0.49156770850466,0.463756122305882,0.303316649382532,708,-3549,0.0358127402865514,0.964187259713449,58721.7826086957,0.63585679147308,0.36414320852692
